episode_id,combo_id,n_ood_dims,split,length_lo,length_hi,angle_lo,angle_hi,gravity_lo,gravity_hi,damping_lo,damping_hi,angvel_lo,angvel_hi
3268,224,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
3269,218,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
3270,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
3271,126,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
3272,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3273,110,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
3274,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3275,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3276,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3277,28,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
3278,230,3,far_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3279,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3280,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
3281,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3282,80,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
3283,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3284,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3285,170,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
3286,61,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
3287,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3288,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3289,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3290,176,2,near_ood,1.505,2.0,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
3291,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3292,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3293,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3294,121,2,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.1717,0.3383,-1.02,1.02
3295,106,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3296,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3297,116,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.3383,0.5,1.02,3.0
3298,57,3,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
3299,80,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
3300,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3301,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3302,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3303,221,4,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3304,61,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
3305,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3306,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3307,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3308,239,3,far_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
3309,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3310,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3311,68,3,far_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3312,196,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.3383,0.5,-1.02,1.02
3313,149,4,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3314,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3315,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
3316,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3317,155,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
3318,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
3319,34,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.3383,0.5,-1.02,1.02
3320,50,2,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
3321,221,4,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3322,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
3323,200,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
3324,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
3325,217,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
3326,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3327,211,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
3328,29,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
3329,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3330,41,2,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
3331,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3332,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3333,122,3,far_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
3334,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3335,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3336,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3337,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3338,98,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
3339,162,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.01,0.1717,-3.0,-1.02
3340,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3341,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
3342,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3343,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
3344,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3345,224,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
3346,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3347,136,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
3348,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3349,27,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,-3.0,-1.02
3350,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3351,17,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
3352,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3353,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3354,225,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
3355,236,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
3356,76,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
3357,240,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
3358,135,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,-3.0,-1.02
3359,5,3,far_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
3360,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3361,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
3362,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3363,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
3364,235,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
3365,142,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
3366,122,3,far_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.1717,0.3383,1.02,3.0
3367,242,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
3368,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3369,34,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.3383,0.5,-1.02,1.02
3370,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3371,227,2,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
3372,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3373,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3374,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3375,108,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,-3.0,-1.02
3376,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3377,149,4,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3378,153,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,-3.0,-1.02
3379,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3380,35,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.3383,0.5,1.02,3.0
3381,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
3382,165,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,-3.0,-1.02
3383,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3384,60,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
3385,75,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
3386,161,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
3387,230,3,far_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3388,56,3,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
3389,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
3390,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3391,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3392,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
3393,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3394,28,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
3395,103,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
3396,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3397,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3398,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3399,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3400,68,3,far_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3401,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
3402,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3403,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3404,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3405,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
3406,50,2,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
3407,108,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,-3.0,-1.02
3408,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3409,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
3410,31,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,-1.02,1.02
3411,201,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
3412,76,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
3413,169,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
3414,236,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
3415,12,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,-3.0,-1.02
3416,109,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
3417,78,1,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
3418,162,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.01,0.1717,-3.0,-1.02
3419,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3420,100,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
3421,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3422,31,2,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,-1.02,1.02
3423,66,2,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,-3.0,-1.02
3424,137,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
3425,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3426,200,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,1.02,3.0
3427,48,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,-3.0,-1.02
3428,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3429,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3430,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
3431,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3432,97,1,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3433,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3434,206,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
3435,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
3436,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3437,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3438,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3439,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3440,146,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
3441,154,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
3442,239,3,far_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
3443,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
3444,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3445,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
3446,68,3,far_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3447,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3448,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3449,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3450,225,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
3451,144,2,near_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
3452,66,2,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,-3.0,-1.02
3453,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3454,32,3,far_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
3455,92,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.01,0.1717,1.02,3.0
3456,2,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.01,0.1717,1.02,3.0
3457,59,4,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3458,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3459,159,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
3460,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3461,115,2,near_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.3383,0.5,-1.02,1.02
3462,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
3463,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
3464,92,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.01,0.1717,1.02,3.0
3465,82,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
3466,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3467,33,1,near_ood,0.5,0.995,38.1,61.9,4.0,7.3,0.3383,0.5,-3.0,-1.02
3468,8,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
3469,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3470,166,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,-1.02,1.02
3471,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3472,94,2,near_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.1717,0.3383,-1.02,1.02
3473,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3474,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3475,104,3,far_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,1.02,3.0
3476,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3477,131,3,far_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.1717,0.3383,1.02,3.0
3478,103,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
3479,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
3480,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3481,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
3482,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3483,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
3484,75,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
3485,230,3,far_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3486,78,1,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
3487,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
3488,238,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
3489,78,1,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
3490,144,2,near_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
3491,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3492,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3493,161,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,1.02,3.0
3494,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3495,147,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,-3.0,-1.02
3496,151,2,near_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
3497,137,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
3498,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3499,23,2,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,1.02,3.0
3500,99,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3501,217,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
3502,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3503,222,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
3504,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
3505,222,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
3506,224,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
3507,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
3508,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
3509,190,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.01,0.1717,-1.02,1.02
3510,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
3511,47,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,1.02,3.0
3512,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
3513,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
3514,124,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
3515,138,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
3516,68,3,far_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
3517,169,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
3518,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
3519,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3520,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
3521,73,1,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
3522,147,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,-3.0,-1.02
3523,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
3524,82,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
3525,23,2,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,1.02,3.0
3526,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
3527,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
